Year,GEO,DGUID,Gender (3a),Economic family characteristics of persons (13),Statistics (6C),Age (8),Individual MBM poverty status (7),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,STATUS,SYMBOL,TERMINATED,DECIMALS,Value
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2020,55 to 64 years,In poverty,,0,units,0,,2354.3.1.1.7.4,,,,0,60.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2020,55 to 64 years,Not in poverty,,0,units,0,,2354.3.1.1.7.5,,,,0,790.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2020,55 to 64 years,Poverty rate (%),,0,units,0,,2354.3.1.1.7.6,,,,1,7.1
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2020,55 to 64 years,Average poverty gap ratio (%),,0,units,0,,2354.3.1.1.7.7,,,,1,46.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2020,65 years and over,Total - Individual MBM poverty status,,0,units,0,,2354.3.1.1.8.1,,,,0,970.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2020,65 years and over,Poverty status - applicable,,0,units,0,,2354.3.1.1.8.3,,,,0,970.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2020,65 years and over,Not in poverty,,0,units,0,,2354.3.1.1.8.5,,,,0,960.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2020,65 years and over,Poverty rate (%),,0,units,0,,2354.3.1.1.8.6,,,,1,0.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2020,65 years and over,Average poverty gap ratio (%),,0,units,0,,2354.3.1.1.8.7,,,,1,0.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,Total - Age,Total - Individual MBM poverty status,,0,units,0,,2354.3.1.4.1.1,,,,0,4295.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,Total - Age,Poverty status - applicable,,0,units,0,,2354.3.1.4.1.3,,,,0,4295.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,Total - Age,In poverty,,0,units,0,,2354.3.1.4.1.4,,,,0,345.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,Total - Age,Not in poverty,,0,units,0,,2354.3.1.4.1.5,,,,0,3950.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,Total - Age,Poverty rate (%),,0,units,0,,2354.3.1.4.1.6,,,,1,8.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,Total - Age,Average poverty gap ratio (%),,0,units,0,,2354.3.1.4.1.7,,,,1,40.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,0 to 17 years,Total - Individual MBM poverty status,,0,units,0,,2354.3.1.4.2.1,,,,0,850.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,0 to 17 years,Poverty status - applicable,,0,units,0,,2354.3.1.4.2.3,,,,0,850.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,0 to 17 years,In poverty,,0,units,0,,2354.3.1.4.2.4,,,,0,105.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,0 to 17 years,Not in poverty,,0,units,0,,2354.3.1.4.2.5,,,,0,745.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,0 to 17 years,Poverty rate (%),,0,units,0,,2354.3.1.4.2.6,,,,1,12.4
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,0 to 17 years,Average poverty gap ratio (%),,0,units,0,,2354.3.1.4.2.7,,,,1,38.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,0 to 5 years,Total - Individual MBM poverty status,,0,units,0,,2354.3.1.4.3.1,,,,0,260.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,0 to 5 years,Poverty status - applicable,,0,units,0,,2354.3.1.4.3.3,,,,0,260.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,0 to 5 years,In poverty,,0,units,0,,2354.3.1.4.3.4,,,,0,25.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,0 to 5 years,Not in poverty,,0,units,0,,2354.3.1.4.3.5,,,,0,235.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,0 to 5 years,Poverty rate (%),,0,units,0,,2354.3.1.4.3.6,,,,1,9.6
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,0 to 5 years,Average poverty gap ratio (%),,0,units,0,,2354.3.1.4.3.7,,,,1,0.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,6 to 17 years,Total - Individual MBM poverty status,,0,units,0,,2354.3.1.4.4.1,,,,0,585.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,6 to 17 years,Poverty status - applicable,,0,units,0,,2354.3.1.4.4.3,,,,0,585.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,6 to 17 years,In poverty,,0,units,0,,2354.3.1.4.4.4,,,,0,85.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,6 to 17 years,Not in poverty,,0,units,0,,2354.3.1.4.4.5,,,,0,505.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,6 to 17 years,Poverty rate (%),,0,units,0,,2354.3.1.4.4.6,,,,1,14.5
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,6 to 17 years,Average poverty gap ratio (%),,0,units,0,,2354.3.1.4.4.7,,,,1,42.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,18 to 24 years,Total - Individual MBM poverty status,,0,units,0,,2354.3.1.4.5.1,,,,0,340.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,18 to 24 years,Poverty status - applicable,,0,units,0,,2354.3.1.4.5.3,,,,0,340.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,18 to 24 years,In poverty,,0,units,0,,2354.3.1.4.5.4,,,,0,20.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,18 to 24 years,Not in poverty,,0,units,0,,2354.3.1.4.5.5,,,,0,320.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,18 to 24 years,Poverty rate (%),,0,units,0,,2354.3.1.4.5.6,,,,1,5.9
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,18 to 24 years,Average poverty gap ratio (%),,0,units,0,,2354.3.1.4.5.7,,,,1,34.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,25 to 54 years,Total - Individual MBM poverty status,,0,units,0,,2354.3.1.4.6.1,,,,0,1610.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,25 to 54 years,Poverty status - applicable,,0,units,0,,2354.3.1.4.6.3,,,,0,1610.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,25 to 54 years,In poverty,,0,units,0,,2354.3.1.4.6.4,,,,0,110.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,25 to 54 years,Not in poverty,,0,units,0,,2354.3.1.4.6.5,,,,0,1495.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,25 to 54 years,Poverty rate (%),,0,units,0,,2354.3.1.4.6.6,,,,1,6.8
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,25 to 54 years,Average poverty gap ratio (%),,0,units,0,,2354.3.1.4.6.7,,,,1,47.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,55 to 64 years,Total - Individual MBM poverty status,,0,units,0,,2354.3.1.4.7.1,,,,0,750.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,55 to 64 years,Poverty status - applicable,,0,units,0,,2354.3.1.4.7.3,,,,0,750.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,55 to 64 years,In poverty,,0,units,0,,2354.3.1.4.7.4,,,,0,60.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,55 to 64 years,Not in poverty,,0,units,0,,2354.3.1.4.7.5,,,,0,685.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,55 to 64 years,Poverty rate (%),,0,units,0,,2354.3.1.4.7.6,,,,1,8.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,55 to 64 years,Average poverty gap ratio (%),,0,units,0,,2354.3.1.4.7.7,,,,1,44.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,65 years and over,Total - Individual MBM poverty status,,0,units,0,,2354.3.1.4.8.1,,,,0,750.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,65 years and over,Poverty status - applicable,,0,units,0,,2354.3.1.4.8.3,,,,0,750.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,65 years and over,In poverty,,0,units,0,,2354.3.1.4.8.4,,,,0,40.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,65 years and over,Not in poverty,,0,units,0,,2354.3.1.4.8.5,,,,0,710.0
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,65 years and over,Poverty rate (%),,0,units,0,,2354.3.1.4.8.6,,,,1,5.3
2021,Cavan Monaghan,2021A00053515013,Women+,Total - Persons by selected economic family characteristics,2015,65 years and over,Average poverty gap ratio (%),,0,units,0,,2354.3.1.4.8.7,,,,1,22.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,Total - Age,Total - Individual MBM poverty status,,0,units,0,,2355.1.1.1.1.1,,,,0,81600.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,Total - Age,Poverty status - applicable,,0,units,0,,2355.1.1.1.1.3,,,,0,81600.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,Total - Age,In poverty,,0,units,0,,2355.1.1.1.1.4,,,,0,7985.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,Total - Age,Not in poverty,,0,units,0,,2355.1.1.1.1.5,,,,0,73620.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,Total - Age,Poverty rate (%),,0,units,0,,2355.1.1.1.1.6,,,,1,9.8
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,Total - Age,Average poverty gap ratio (%),,0,units,0,,2355.1.1.1.1.7,,,,1,32.1
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,0 to 17 years,Total - Individual MBM poverty status,,0,units,0,,2355.1.1.1.2.1,,,,0,14325.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,0 to 17 years,Poverty status - applicable,,0,units,0,,2355.1.1.1.2.3,,,,0,14325.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,0 to 17 years,In poverty,,0,units,0,,2355.1.1.1.2.4,,,,0,1170.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,0 to 17 years,Not in poverty,,0,units,0,,2355.1.1.1.2.5,,,,0,13155.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,0 to 17 years,Poverty rate (%),,0,units,0,,2355.1.1.1.2.6,,,,1,8.2
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,0 to 17 years,Average poverty gap ratio (%),,0,units,0,,2355.1.1.1.2.7,,,,1,27.5
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,0 to 5 years,Total - Individual MBM poverty status,,0,units,0,,2355.1.1.1.3.1,,,,0,4400.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,0 to 5 years,Poverty status - applicable,,0,units,0,,2355.1.1.1.3.3,,,,0,4400.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,0 to 5 years,In poverty,,0,units,0,,2355.1.1.1.3.4,,,,0,385.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,0 to 5 years,Not in poverty,,0,units,0,,2355.1.1.1.3.5,,,,0,4015.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,0 to 5 years,Poverty rate (%),,0,units,0,,2355.1.1.1.3.6,,,,1,8.8
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,0 to 5 years,Average poverty gap ratio (%),,0,units,0,,2355.1.1.1.3.7,,,,1,23.3
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,6 to 17 years,Total - Individual MBM poverty status,,0,units,0,,2355.1.1.1.4.1,,,,0,9925.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,6 to 17 years,Poverty status - applicable,,0,units,0,,2355.1.1.1.4.3,,,,0,9925.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,6 to 17 years,In poverty,,0,units,0,,2355.1.1.1.4.4,,,,0,785.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,6 to 17 years,Not in poverty,,0,units,0,,2355.1.1.1.4.5,,,,0,9140.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,6 to 17 years,Poverty rate (%),,0,units,0,,2355.1.1.1.4.6,,,,1,7.9
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,6 to 17 years,Average poverty gap ratio (%),,0,units,0,,2355.1.1.1.4.7,,,,1,29.5
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,18 to 24 years,Total - Individual MBM poverty status,,0,units,0,,2355.1.1.1.5.1,,,,0,7695.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,18 to 24 years,Poverty status - applicable,,0,units,0,,2355.1.1.1.5.3,,,,0,7695.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,18 to 24 years,In poverty,,0,units,0,,2355.1.1.1.5.4,,,,0,1950.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,18 to 24 years,Not in poverty,,0,units,0,,2355.1.1.1.5.5,,,,0,5750.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,18 to 24 years,Poverty rate (%),,0,units,0,,2355.1.1.1.5.6,,,,1,25.3
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,18 to 24 years,Average poverty gap ratio (%),,0,units,0,,2355.1.1.1.5.7,,,,1,40.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,25 to 54 years,Total - Individual MBM poverty status,,0,units,0,,2355.1.1.1.6.1,,,,0,30030.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,25 to 54 years,Poverty status - applicable,,0,units,0,,2355.1.1.1.6.3,,,,0,30030.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,25 to 54 years,In poverty,,0,units,0,,2355.1.1.1.6.4,,,,0,2815.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,25 to 54 years,Not in poverty,,0,units,0,,2355.1.1.1.6.5,,,,0,27215.0
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,25 to 54 years,Poverty rate (%),,0,units,0,,2355.1.1.1.6.6,,,,1,9.4
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,25 to 54 years,Average poverty gap ratio (%),,0,units,0,,2355.1.1.1.6.7,,,,1,31.9
2021,Peterborough,2021A00053515014,Total - Gender,Total - Persons by selected economic family characteristics,2020,55 to 64 years,Total - Individual MBM poverty status,,0,units,0,,2355.1.1.1.7.1,,,,0,10905.0
